chatbot_sid,time,user_id,message_count,axis1,axis2,axis3,overall_score,category_tags,discovery_tags,issue_tags,tags,reasoning
"200f158a-3dbd-46ee-a016-c7f271051309","","1",4,4,4,3,7.333333333333333,"Academic | Speech to Text","","","Speech to Text","The session is academic with math-related questions and includes speech-to-text input. The initial bot turn failed to respond, triggering a Gone Exception, but subsequent turns provided relevant answers. There are no other failures, and the user did not express frustration."
"ee8874cd-48f9-4d7a-9966-9faf01aa43a5","","1",4,4,4,3,7.333333333333333,"Academic | Speech to Text","","","Speech to Text","The bot responded appropriately to the user's request for explanations about polynomials and acknowledged the user's grade. There are no evident failures or misunderstandings, and the session includes a speech-to-text input. The conversation is clear and coherent without any bot failures."
"0c5fd47b-937e-4a29-9c51-8002a0edca4a","","1",4,4,4,3,7.333333333333333,"Academic | Not Math/Science | Image Upload | Speech to Text","","","Image Upload | Speech to Text","The session is academic with a focus on Hindi and art-related coloring instructions, including an image upload and speech-to-text input. The bot failed to respond in the first turn, causing a Gone Exception, but recovered in subsequent turns and provided helpful guidance. Overall, the session mostly resolved the user's intent with minor technical failure."
"fdf4e528-e4ab-4b58-98b6-f3b8c391d916","","1",9,4,4,3,7.333333333333333,"Academic | Mock / Practice Questions | Image Upload | Speech to Text | Slotfill","","","Image Upload | Speech to Text","The bot successfully provided academic content with practice problems and explanations, including processing an image upload. There are no evident critical or moderate failures; the bot maintained context and responded appropriately to user inputs. The user sentiment is neutral with no explicit frustration or complaints."
"3066dc02-6580-4730-add4-6ad5e04c11b7","","1",5,4,4,3,7.333333333333333,"Academic | Image Upload","","","Image Upload","The bot provides accurate and complete answers to the user's academic questions, including math expressions and explanations about natural indicators. The initial bot turn with no response is excluded since the user input was empty. There are no evident failures or mismatches in context, content, or format. User sentiment is neutral with no signs of frustration or re-asking."
"33f72ae6-7930-4b0f-bdf3-dcf9963c047a","","1",5,4,4,3,7.333333333333333,"Academic | Specific Named Resource | Image Upload","","","Image Upload","The bot provided a clear, accurate, and helpful explanation of the electrical circuit concept requested by the user, referencing the uploaded image appropriately. There were no evident failures or misunderstandings in the bot's responses. The session is academic with an image upload and a specific named resource mentioned."
"99505f92-0218-4fa5-88fd-f4ad02aa33ba","","1",4,4,4,3,7.333333333333333,"Academic","","","","The session is academic with a clear question about vectors. The initial bot turn failed to respond, causing a Gone Exception, but subsequent turns provided relevant replies. The user's final question was answered adequately, so goal resolution and technical reliability are moderately high, with neutral user sentiment."
"99277f07-990c-4d2b-b961-bbb9561f50e3","","1",7,4,4,3,7.333333333333333,"Academic | Image Upload","","","Image Upload","The bot correctly identified and responded to the user's academic queries, including interpreting the uploaded image and providing relevant explanations. There were no evident bot failures or misunderstandings, and the user did not express frustration or re-ask due to unresolved issues. Overall, the session was helpful and reliable."
"8b76a8ae-1981-41ec-9c67-8b20a3b60c86","","1",11,4,4,3,7.333333333333333,"Academic | Not Math/Science","","","","The session is academic with a focus on non-math/science subjects. The bot failed to respond in the first turn, causing a Gone Exception, but recovered and provided accurate and helpful answers thereafter. There are no other failures or user frustration evident."
"3e102880-79a3-4a25-9496-021c12ad29f4","","1",5,4,4,3,7.333333333333333,"Non-Academic","","","","The session is primarily non-academic as the user requested video calls and casual interaction. The initial bot turn gave no response despite user input, triggering a Gone Exception, but subsequent turns recovered well with appropriate replies. Overall, the bot handled the session adequately with minor initial failure."
"abdb2c1f-fffb-444c-aa48-cd55510a0c89","","1",8,4,4,3,7.333333333333333,"Academic | Not Math/Science | Mock / Practice Questions | Slotfill","","","","The session is an academic practice session with multiple practice questions including language and math. The bot uses slotfill templates appropriately and answers user queries without any evident failures or mismatches. There are no critical or moderate issues detected, and user sentiment is neutral."
"0742ddd9-2187-4732-87ce-fd9e44fbdb41","","1",6,4,4,3,7.333333333333333,"Academic | Not Math/Science | Image Upload | Speech to Text","","","Image Upload | Speech to Text","The bot successfully handled the user's academic requests involving number names and spellings, including processing an image and speech-to-text inputs. There are no evident failures or mismatches in the conversation. The session is coherent and the user did not express dissatisfaction or re-ask due to errors."
"028125c8-24e7-4170-99f4-9e76ac84b6ec","","1",5,4,4,3,7.333333333333333,"Academic","","","","The session is academic with math problem solving and a personal query. The initial bot silence is a technical failure but subsequent responses are correct and relevant. No user frustration or repeated re-asks occurred, so user sentiment is neutral."
"9d184d35-c99e-4126-911e-8ecedf13b5f1","","1",4,4,4,3,7.333333333333333,"Academic | Not Math/Science | Speech to Text","","","Speech to Text","The session is an academic conversation focused on social science with speech-to-text input. There are no bot failures or issues detected, and the bot provides a relevant and helpful explanation. User sentiment is neutral with no signs of frustration or repeated re-asks."
"c23f99fa-4672-4491-b950-a564356652ec","","30676638",8,4,4,3,7.333333333333333,"Academic | Not Math/Science | Specific Named Resource | Image Upload | Speech to Text | Slotfill","","","Image Upload | Speech to Text","The session is academic and focused on Excel and programming concepts with multiple modality tags. The initial bot turn failed to respond, causing a Gone Exception, but subsequent turns provided relevant and accurate answers. Overall, the session resolves the user's intent well with minor technical failure at the start."
"febfeb44-d9c9-4173-8b25-e831c64f20c5","","1",4,4,4,3,7.333333333333333,"Academic | Speech to Text | Slotfill","","","Speech to Text","The session is academic with exam preparation and unit conversion topics, including speech-to-text and slotfill flows. The initial bot turn failed to respond, causing a Gone Exception, but subsequent turns provided relevant and accurate information. There is no evidence of other failures or user frustration."
"0777a99f-09a1-4137-b126-c112010024a9","","1",5,4,4,3,7.333333333333333,"Academic | Not Math/Science","","","","The session is academic with non-math/science content, including biology and Marathi subtraction explanations. The initial bot turn failed to respond, causing a Gone Exception, but subsequent turns provided relevant and accurate answers. There were no other failures or user complaints, so the overall quality is good despite the initial missing response."
"bb51ef35-1d6b-4365-80d4-d6b0ba0a6734","","1",4,4,4,3,7.333333333333333,"Non-Academic | Speech to Text","","","Speech to Text","The session is clearly non-academic as the user asks about playing GTA V, a video game. The bot fails to respond in the first turn, triggering a Gone Exception. Subsequent replies provide relevant information but do not fully resolve the user's intent to play the game within the app, though the user is informed of the app's limitations."
"df125f44-8f3b-43f3-b975-326a7cf36fb6","","30339276",6,4,4,3,7.333333333333333,"Academic | Specific Named Resource | Image Upload","","","Image Upload","The conversation is an academic session focused on Class VIII Chemistry short answer questions with image uploads. The initial bot turn failed to respond despite user input, causing an Image Gone Exception, but subsequent responses addressed user queries well. Overall, the session resolved the user's intent with minor technical issues and neutral user sentiment."
"cfa638a7-ccbd-4f68-b949-d559cef911b3","","1",5,4,4,3,7.333333333333333,"Academic | Speech to Text","","","Speech to Text","The bot successfully understood and answered the user's math question after clarifying the intent, with no evident failures or misunderstandings. The initial no-response turn did not impact the overall resolution as the conversation recovered quickly. The user sentiment is neutral with no explicit complaints or corrections."
"d9afa1da-3551-493f-9b48-0b422db1105b","","30782651",10,4,4,3,7.333333333333333,"Academic | Image Upload | Blurry / Unclear Image","","","Image Upload","The bot provided detailed, relevant academic explanations and guidance consistent with the user's requests. It correctly identified and flagged the unclear image without misreading it, and no critical or moderate failures were detected. The session resolved the user's academic queries well, though the user sentiment was neutral without explicit positive feedback."
"8602932c-0636-4744-841e-16c277026e40","","1",6,4,4,3,7.333333333333333,"Non-Academic | Speech to Text","","","Speech to Text","The conversation is a casual, non-academic chat with no evidence of bot failures or misunderstandings. The bot responded appropriately to user inputs and did not exhibit any technical or contextual issues. User sentiment is neutral without explicit frustration or complaint."
"dec723fd-dca9-4164-9280-93bfbfaead1d","","1",7,4,4,3,7.333333333333333,"Academic | Not Math/Science | Speech to Text","","","Speech to Text","The session is an academic conversation focused on language concepts with speech-to-text input. The bot responded appropriately without any detected failures or issues. The user did not express frustration or re-ask due to bot failure, so the sentiment is neutral."
"bac82156-4bad-4f62-956f-f7076a3b42c0","","1",4,4,4,3,7.333333333333333,"Academic | Not Math/Science","","","","The conversation is academic and focused on history, a non-math/science subject. The bot responded appropriately in Gujarati and Hindi without any evident failures or misunderstandings, though the initial bot turn was empty but recovered immediately. The user did not express frustration or correction, so the session is rated positively with minor deductions for the initial no-response."
"8e75f7ba-c82b-4627-b2b5-444f937b9967","","1",4,4,4,3,7.333333333333333,"Non-Academic | Speech to Text","","","Speech to Text","The conversation is a casual language translation interaction, not academic in nature, with no bot failures or issues detected. The bot responded appropriately to user queries with no errors or misunderstandings. User sentiment is neutral with no signs of frustration or dissatisfaction."
"34d45903-790f-44bf-98a0-c15fad95c5a1","","1",4,4,4,3,7.333333333333333,"Academic | Speech to Text","","","Speech to Text","The session is academic with straightforward science questions answered correctly. However, the initial bot turn failed to respond, causing a minor technical failure that slightly impacts the goal resolution and reliability scores. There are no other failures or user dissatisfaction evident."
"c61e9593-bdbd-4b2b-a481-fc71460b2e47","","1",4,4,4,3,7.333333333333333,"Non-Academic | Speech to Text","","","Speech to Text","The session is a casual, non-academic conversation about AI with no evidence of bot failures or misunderstandings. The bot responded appropriately and politely, including recognizing speech-to-text input. There are no issues requiring tagging, so the scores reflect a smooth interaction with minor incompleteness due to the brief nature of the exchange."
"d9b564d6-ae34-40ed-ad2e-ca157eb71e29","","30782685",5,3,3,5,7.333333333333333,"Academic | Not Math/Science | Image Upload","","Completion Refusal","Image Upload | Completion Refusal","The session is an academic English homework help conversation with an image upload. The bot appropriately refused to complete the homework paragraph to encourage learning, which is a moderate issue. There are no other failures, and the user sentiment is positive with thanks and acknowledgments."
"861bc87b-35ba-4134-b80b-7c6c8bc958cf","","1",7,4,4,3,7.333333333333333,"Academic | Image Upload | Speech to Text | Blurry / Unclear Image","","","Image Upload | Speech to Text","The session is academic with image and speech-to-text modalities and includes a blurry image issue. The initial bot response was missing after the user's first input, causing an Image Gone Exception. Otherwise, the bot provided accurate and helpful explanations without further failures."
"f361db7c-9e32-4cb7-b1bd-761a2152789c","","30782579",4,4,4,3,7.333333333333333,"Academic | Not Math/Science | Specific Named Resource | Slotfill","","","","The conversation is academic and focused on class 8 NCERT study and presentation preparation, with the bot providing structured study plans and guidance. The initial bot turn failed to respond, causing a Gone Exception, but subsequent turns addressed the user's needs well. There are no other failures or user complaints, resulting in good overall scores."
"a21b69ec-8f5a-4ca3-b86f-9a9b1ec0f3f7","","1",9,4,4,3,7.333333333333333,"Academic | Image Upload | Speech to Text | Slotfill","","","Image Upload | Speech to Text","The bot provided detailed academic explanations and examples aligned with the user's requests, including handling image content and speech-to-text inputs. Structured slotfill outputs were used appropriately without evidence of user rejection or failure. There are no detected critical or moderate issues, so the session is rated positively with minor room for improvement."
"b6a73eaa-549c-4849-a5b1-361dfc4c7a8a","","30643783",4,4,4,3,7.333333333333333,"Academic | Image Upload | Speech to Text","","","Image Upload | Speech to Text","The bot provided mostly accurate and relevant explanations for the math problems and logical reasoning puzzle, with no evident critical or moderate failures. The initial bot turn was empty but was followed by substantive responses, so no gone exception applies. The session included image and speech-to-text inputs, which the bot handled appropriately. Overall, the conversation resolved the user's intents well with no clear user frustration."
"6cd92871-fecb-42fe-85e3-3f303599ba3d","","1",4,4,4,3,7.333333333333333,"Academic | Not Math/Science | Specific Named Resource","","","","The bot engaged in clarifying questions to understand the user's needs without any evident failures or misunderstandings. There was no slotfill or image upload, and no critical or moderate issues were detected. The conversation was coherent and aligned with the user's academic intent."
"81c5a558-741d-4e93-be04-37c4d9d75062","","1",4,4,4,3,7.333333333333333,"Academic","","","","The session is academic, focusing on math inequalities. The initial bot turn failed to respond, causing a Gone Exception, but subsequent turns provided clear and accurate explanations. There are no other failures or user complaints, so the overall scores reflect minor initial technical failure but good resolution and neutral user sentiment."
"2e461add-da0d-4bc0-aa19-e575685a1e5b","","1",7,4,4,3,7.333333333333333,"Academic | Not Math/Science | Specific Named Resource","","","","The conversation is an academic session focused on English language learning with no evidence of bot failures or user dissatisfaction. The bot responds appropriately to the user's requests and language preferences without any technical or content issues. The session is clear and coherent, resulting in a positive user experience."
"2f22a96d-a1c1-4a51-9120-41edd50d6cf0","","1",4,4,4,3,7.333333333333333,"Academic | Not Math/Science | Image Upload","","","Image Upload","The bot responded appropriately to the user's academic literature questions and image upload without any evident failures. There were no slotfill templates or test-prep formats used, so no unwanted template push or other issues occurred. The user did not explicitly name a board or class, and the bot did not show any context handling failures or incorrect answers."
"fe34f51e-61df-470b-8800-05e1952b0f7c","","1",5,4,4,3,7.333333333333333,"Academic | Speech to Text","","","Speech to Text","The bot successfully answered the user's math fraction multiplication queries with step-by-step explanations and no evident factual or procedural errors. There was an initial bot turn with no response, but the conversation recovered fully afterward. The user rephrased questions due to speech-to-text input errors, not due to bot failure, and the bot handled clarifications appropriately."
"27cc148b-3efe-40d3-aef5-ba064819c076","","1",4,4,4,3,7.333333333333333,"Non-Academic","","","","The session is primarily a casual conversation with the user asking to play games, which is non-academic. The initial bot silence was recovered by subsequent helpful responses. There are no evident bot failures or user complaints, so the scores reflect a mostly successful non-academic interaction."
"9f16913c-1f66-4ce6-9fba-d8957bd9d4c5","","1",4,4,4,3,7.333333333333333,"Academic | Specific Named Resource","","","","The session is academic with a focus on NCERT math books and related resources. The initial bot turn failed to respond despite user input, causing a Gone Exception, but subsequent turns provided relevant and accurate information. There are no other failures, and user sentiment is neutral."
"c9faa68b-ef17-4d11-9171-aa6074580560","","1",5,4,4,3,7.333333333333333,"Non-Academic | Speech to Text","","","Speech to Text","The session is a casual, non-academic conversation with no explicit academic content or requests. The bot responded appropriately without any failures or refusals, and no slotfill or image upload occurred. User sentiment is neutral with no signs of frustration or correction."
"8b8aeff8-dbd7-4e4b-8d8a-1addb232bcea","","30755365",16,4,4,3,7.333333333333333,"Academic | Class 5 and Below CBSE | Mock / Practice Questions | Image Upload | Slotfill","","","Image Upload","The session is an academic tutoring conversation focused on class 5 math and related practice questions, including image-based worksheet help. The bot responds appropriately with practice questions and explanations, maintaining context and no evident failures. User sentiment is neutral with no explicit frustration or repeated re-asks indicating failure."
"b26ad50c-ea21-4f97-aced-1b2b473ae440","","1",4,4,4,3,7.333333333333333,"Academic | Speech to Text","","","Speech to Text","The session is academic with speech-to-text usage. The initial bot turn failed to respond, causing a Gone Exception, but subsequent turns provided relevant and helpful explanations. The user's intent was mostly addressed, though the initial silence impacted the experience."
"fa21e1da-54f8-417f-b7dd-339659908da0","","1",4,4,4,3,7.333333333333333,"Academic | Speech to Text","","","Speech to Text","The bot provided accurate and detailed explanations for representing rational numbers on a number line, including handling negative fractions. Although the first bot turn was empty, the conversation recovered quickly and the bot addressed the user's requests well. There are no evident failures or user dissatisfaction in the transcript."
"4f17c0b9-ae63-4354-aa3f-7336625c350a","","1",4,4,4,3,7.333333333333333,"Academic | Not Math/Science | Speech to Text","","","Speech to Text","The conversation is an academic session focused on English vocabulary with speech-to-text interaction. There are no bot failures or issues detected, and the bot responds appropriately to user inputs. The initial empty bot response does not qualify as a failure since it is followed by relevant replies."
"96f2cf0f-7cf9-4f28-97c7-c499964f32ca","","1",5,4,4,3,7.333333333333333,"Academic | Not Math/Science | Image Upload","","","Image Upload","The session is an academic literature summary task with an image upload. The initial bot turn failed to respond, causing a Gone Exception, but subsequent replies addressed the user's requests adequately. There are no other failures or user complaints, so the scores reflect minor initial reliability issues but overall good resolution."
"679c847e-18ce-4941-a347-1253fd205c1e","","1",4,4,4,3,7.333333333333333,"Academic | Speech to Text","","","Speech to Text","The session is academic with speech-to-text modality. The initial bot turn produced no response despite user input, triggering a Gone Exception. Subsequent turns provide correct and helpful explanations, resolving the user's intent with no further failures."
"c87d0594-9f36-4cde-a6eb-b1925fda8c5d","","1",6,4,4,3,7.333333333333333,"Academic | Not Math/Science","","","","The session is an academic English homework help conversation with no major content errors or context failures. The initial bot turn was a non-response despite user input, which affects technical reliability and goal resolution slightly. Overall, the bot provides helpful, coherent guidance thereafter."
"5f40b734-9d0b-40eb-97fc-26fd06dd7b61","","30765078",4,4,4,3,7.333333333333333,"Academic | Image Upload | Speech to Text","","","Image Upload | Speech to Text","The session is academic with biology content and includes image uploads and speech-to-text input. The initial bot turn failed to respond despite user input, causing an Image Gone Exception. Otherwise, the bot provided relevant and accurate content, so the session mostly resolved the user's intent with moderate technical reliability and neutral user sentiment."
"5a4058e1-06ae-4953-8451-95a8a220a881","","1",4,4,4,3,7.333333333333333,"Academic | Image Upload","","","Image Upload","The session is academic with image upload and a qualifying bot turn with no response text, resulting in a Gone Exception. The bot otherwise provides accurate and relevant answers, so the goal resolution and technical reliability are fairly high. User sentiment is neutral with no explicit frustration or repeated re-asks."
"1b13f437-2054-48b5-9602-476bd6945682","","1",14,4,4,3,7.333333333333333,"Academic","","","","The bot provided clear and accurate explanations about substitution in polynomials, resolving the user's academic query effectively. There were no technical or content failures, and the user sentiment was neutral with no explicit frustration or complaint. The initial empty bot response did not affect the overall session quality as it was quickly recovered."
"777bcd28-a75d-4d2a-9d65-a103b8bdbdf8","","30782181",9,4,4,3,7.333333333333333,"Academic | Image Upload | Speech to Text | Slotfill","","","Image Upload | Speech to Text","The session is an academic math homework help conversation with image uploads and speech-to-text inputs. The bot provides correct and relevant answers without evident failures or ignored corrections. The user sentiment is neutral with no explicit frustration or complaint."
"d4b817c8-c8b6-4b46-b1f7-cfaf37a183fd","","1",6,4,4,3,7.333333333333333,"Academic | Not Math/Science | Specific Named Resource","","","","The session is an academic English learning conversation with no critical or moderate bot failures detected. The initial bot silence was recovered in subsequent turns, and the bot provided relevant paragraph examples and clarifications. The user did not express frustration or rejection of the bot's responses."
"595af831-8358-4374-88f3-5dc30bf3b63f","","1",4,4,4,3,7.333333333333333,"Academic","","","","The session is academic with basic math queries and explanations. The initial bot silence is a failure but subsequent responses correctly address user inputs. No other failures or user frustration are evident, resulting in moderate scores."
"cce37589-6ebd-458d-8942-49b2e4f43382","","1",4,4,4,3,7.333333333333333,"Non-Academic | Speech to Text","","","Speech to Text","The session is primarily non-academic as the user asks about thematic writing usage and mobile ringtone volume, unrelated to school subjects. The initial bot turn failed to respond, triggering a Gone Exception, but subsequent replies addressed user queries adequately. No other failures or user frustration are evident."
"9f8edd39-24f9-4aaf-b9f2-a4148de4eacb","","1",7,4,4,3,7.333333333333333,"Academic | Not Math/Science","","","","The bot successfully understood and addressed the user's intent to learn English through Hindi explanations, providing helpful and relevant responses without any evident failures. There were no technical or content reliability issues, and the user did not express frustration or re-ask due to unresolved answers. Overall, the session is a straightforward academic English learning interaction with no detected issues."
"e311f80b-d875-49ce-b766-a269f8ce98ca","","1",11,4,4,3,7.333333333333333,"Academic | Image Upload | Speech to Text | Blurry / Unclear Image","","","Image Upload | Speech to Text","The bot provided mostly accurate and helpful academic responses with appropriate modality handling. The session included speech-to-text and image uploads with one blurry image noted by the bot. There were no critical or moderate failures detected, and the user did not explicitly reject or complain about the answers or format."
"49501541-466e-4a26-856c-3f642a9c7b03","","1",8,4,4,3,7.333333333333333,"Academic | Image Upload","","","Image Upload","The session is academic with math-related queries and includes an image upload. The initial bot turn failed to respond to user input, triggering a Gone Exception. Otherwise, the bot provided mostly correct and helpful answers, so the overall scores reflect minor technical issues but good resolution and neutral user sentiment."
"a73ed207-73ab-4506-8a60-e0897cdaf6d7","","1",6,4,4,3,7.333333333333333,"Non-Academic | Speech to Text","","","Speech to Text","The conversation is a casual cooking advice session with no academic content or failures. The bot responded appropriately to all user queries without any errors or misunderstandings. There are no indications of user frustration or bot failures."
"96f037fb-9d25-497e-9b8a-4db86ae82c65","","1",4,4,4,3,7.333333333333333,"Academic | Non-CBSE Board | Class 5 and Below CBSE | Not Math/Science","","","","The session is an academic conversation about attendance for class 10 UP Board, a non-CBSE board, and the subject is Hindi language related content. The initial bot turn was empty despite user input, causing a Gone Exception, but the subsequent turns resolved the user's query well. There are no other failures, so the scores reflect minor technical issues but good resolution and neutral user sentiment."
"51017104-2c28-47ac-971c-877af86ba8b2","","1",6,4,4,3,7.333333333333333,"Academic","","","","The bot successfully helped the user solve the division problem after clarifying the divisor, resolving the user's intent. There were no critical or moderate failures, and the conversation was coherent without user complaints or repeated re-asks. The initial no-response turn was recovered by subsequent replies, so no failure tags apply."
"4916c829-72aa-45a9-9df6-9a59e595efd4","","1",4,4,4,3,7.333333333333333,"Academic | Mock / Practice Questions","","","","The session is academic with a quiz format, but the initial bot turn failed to respond, causing a Gone Exception. Subsequent turns provided accurate and relevant answers, so the overall resolution and reliability are good. User sentiment is neutral with no explicit frustration or correction."
"ff945b2d-a8da-4a05-8db0-9972fb036949","","1",4,4,4,3,7.333333333333333,"Non-Academic | Speech to Text","","","Speech to Text","The session is a non-academic casual inquiry about the app, with no academic content or failures. The initial bot turn was empty but recovered immediately, so no failure tags apply. The bot responded appropriately and politely in Hindi, matching user language preference."
"ae82caa6-e169-4f7b-b82e-3f1bab017167","","1",4,4,4,3,7.333333333333333,"Non-Academic","","","","The session is non-academic as the user requested help planning a poster, not academic content. The initial bot turn was empty despite user input, triggering a Gone Exception. The rest of the conversation was polite and helpful, with no other failures detected."
"201c69c8-b93c-4ca3-be18-a4a184cb6bea","","1",5,4,4,3,7.333333333333333,"Non-Academic","","","","The session is a casual, non-academic chat about gaming and personal experiences with no academic content or failures. The initial bot turn with no response is ignored as the next bot turn recovers and engages appropriately. There are no technical or content failures and no user frustration evident."
"b41bc7af-2092-4947-a5dd-100881002b4c","","1",7,4,4,3,7.333333333333333,"Academic","","","","The conversation is clearly academic with the user seeking math tutoring for 7th grade. The bot responds appropriately without any failures such as context loss or incorrect answers. There are no slotfills, image uploads, or other modality tags present, and the bot maintains context well throughout the session."
"a5dbe31a-3e52-4eb7-834f-70a9f84259d4","","1",5,4,4,3,7.333333333333333,"Academic | Speech to Text","","","Speech to Text","The bot provided accurate and relevant academic explanations about entomology and biological cells, with no evident failures or misunderstandings. The initial empty bot response did not persist and was recovered in the next turn. The user did not express dissatisfaction or re-ask due to failure, so user sentiment is neutral."
"6da9484e-3684-4921-9437-5b2bb904fafa","","1",32,3,3,5,7.333333333333333,"Academic | Not Math/Science | Mock / Practice Questions | Specific Named Resource | Speech to Text","","Completion Refusal","Speech to Text | Completion Refusal","The session is an academic social science tutoring conversation with practice questions and explanations. The initial bot silence caused a Gone Exception. The bot also pushed test-prep templates outside the valid math/science scope, triggering Unwanted Template Push. Additionally, the bot refused to complete a requested test citing learning policy. Despite these issues, the bot provided mostly accurate and helpful content, and the user ended positively."
"ae57cdcf-7f17-4660-abf6-dcc3b3a35e01","","30645460",5,4,4,3,7.333333333333333,"Academic","","","","The session is academic and the bot provides clear explanations and a lesson plan, resolving the user's intent well. However, the initial bot turn was empty despite user input, causing a reliability failure. There are no other failures, and user sentiment is neutral."
"6cdaf6e4-91cc-4e69-a533-69d26c22722a","","1",4,4,4,3,7.333333333333333,"Academic | Not Math/Science","","","","The bot provided accurate, comprehensive answers about the Dravidians' origin and contributions without any evident failures or misunderstandings. There was an initial empty bot response, but it was immediately followed by relevant content, so no major failure tags apply. The user did not express frustration or re-ask, indicating neutral sentiment."
"209f7791-5742-4fe9-928c-964c8fc1267c","","1",5,4,4,3,7.333333333333333,"Academic | Direct Response | Image Upload | Blurry / Unclear Image","","","Image Upload","The bot provided mostly correct and helpful academic responses including unit conversion and explanations. However, the initial bot turn was empty despite user input, and the bot noted the uploaded image was blurry and unreadable, limiting its ability to fully answer the user's request. The user also asked for a direct, line-by-line explanation after a slotfill-style response, which was acknowledged. Overall, the session resolved the user's intent well but had a minor reliability issue due to the initial no-response turn."
"a80ebfc2-c35c-487e-a92e-8eb886810ad5","","1",4,4,4,3,7.333333333333333,"Academic","","","","The session is academic and the bot ultimately provides a correct and helpful answer about converting pounds to ounces. However, the initial bot turn gave no response despite user input, which is a reliability failure. There are no other critical or moderate issues, and the user sentiment is neutral with no explicit frustration."
"691a582f-e825-4373-b574-49451d9276be","","1",4,4,4,3,7.333333333333333,"Academic","","","","The session is academic with arithmetic explanations and problem solving. The initial bot turn failed to respond, triggering a Gone Exception, but subsequent turns provided correct and helpful answers. There are no other failures or user complaints, so the overall scores reflect minor initial failure but good resolution and reliability thereafter."
"997924b0-e72f-4020-a079-af0f5f290f8d","","1",4,4,4,3,7.333333333333333,"Non-Academic","","","","The session is primarily non-academic with general knowledge questions. The initial bot turn failed to respond, causing a Gone Exception, but subsequent turns answered user queries adequately. There are no other significant failures or user frustration evident."
"f40376e0-cd10-4b4b-aecb-ccf3a7a90428","","1",4,4,4,3,7.333333333333333,"Academic | Image Upload","","","Image Upload","The session is an academic math help conversation with an image upload. The bot failed to respond initially, causing a Gone Exception, but later provided correct and clear explanations. There are no other failures, and the user did not show explicit frustration or correction."
"768c10b0-9a57-4f64-99a4-c7fdea88d2a0","","1",4,4,4,3,7.333333333333333,"Academic | Class 5 and Below CBSE | Specific Named Resource | Image Upload | Speech to Text | Slotfill","","","Image Upload | Speech to Text","The session is academic focused on class 5 environmental science with image and speech-to-text inputs and slotfill usage. The initial bot turn failed to respond despite user input and image upload, triggering an Image Gone Exception. Subsequent bot replies addressed user queries adequately, so the overall resolution and reliability are good with neutral user sentiment."
"9ddc26a0-29a4-44b4-8e2e-66734ac310dd","","1",6,4,4,3,7.333333333333333,"Academic | Speech to Text","","","Speech to Text","The bot responded appropriately to the user's academic queries and handled speech-to-text inputs well without any evident failures. There was a single initial bot turn with no response, but the conversation recovered fully afterward. The user did not explicitly name a non-CBSE board or request out-of-scope content, and no slotfill or template was pushed."
"30caf30e-8c6f-4a38-9aca-ee8cf24b659a","","1",4,4,4,3,7.333333333333333,"Non-Academic","","","","The conversation is a casual, non-academic chat about fruits and personal experiences rather than schoolwork or academic content. The bot responded appropriately without any failures or misunderstandings. User sentiment is neutral with no signs of frustration or dissatisfaction."
"5a99256d-e240-4167-8ade-68daa8678608","","30755845",9,3,3,5,7.333333333333333,"Academic | Not Math/Science | Image Upload | Speech to Text","","Completion Refusal","Image Upload | Speech to Text | Completion Refusal","The bot correctly identified the academic context and provided helpful guidance but refused to complete the homework answer fully, which is appropriate for learning support. There are no technical or content reliability issues, and the user sentiment is positive with no signs of frustration."
"1e0b6625-c6c0-49a8-8c26-b32cdd23827c","","1",4,4,4,3,7.333333333333333,"Academic | Not Math/Science | Speech to Text","","","Speech to Text","The session is an academic English learning conversation with speech-to-text usage. The bot failed to respond in the first turn, causing a Gone Exception, but recovered and provided relevant educational content thereafter. No other failures were detected, so the session mostly meets user needs with minor initial technical failure."
"579bf924-b58b-46c5-b1b4-55fb0084085f","","1",6,4,4,3,7.333333333333333,"Academic | Not Math/Science | Image Upload","","","Image Upload","The bot successfully answered the user's Marathi language questions and addressed the summation expression issue clearly. There were no critical or moderate failures detected, and the session resolved the user's intents well. The initial no-response bot turn was ignored as it was followed by a proper reply."
"9b802fd1-65b1-40ce-aa48-bf3da86f2b37","","1",4,4,4,3,7.333333333333333,"Academic","","","","The bot correctly understood and answered the user's request to convert numbers to base 2, providing detailed explanations. There were no failures such as incorrect answers, context issues, or unwanted template pushes. The initial bot turn with no response was recovered by subsequent turns, so it does not significantly impact the scores."
"c669a361-ca4b-403e-b5bf-6bd13d167952","","1",4,4,4,3,7.333333333333333,"Academic | Specific Named Resource | Image Upload","","","Image Upload","The session is academic with image upload and a specific resource referenced. The initial bot turn was empty despite user input, causing an Image Gone Exception, but the subsequent bot replies addressed the user's question well. Overall, the session resolved the user's intent with minor technical failure at the start."
"bfd0dc5d-927a-49ce-8c08-8d49982e355e","","1",7,4,4,3,7.333333333333333,"Academic | Not Math/Science","","","","The conversation is academic with a focus on Social Science and the bot responds appropriately without any failures. The initial no-response bot turn is excluded as the user input was empty. The bot correctly guides the user to specify a topic without any errors or refusals. User sentiment is neutral with no signs of frustration or correction."
