"chatbot_sid","time","user_id","message_count","axis1","axis2","axis3","overall_score","category_tags","issue_tags","tags","reasoning"
"396666dd-e8a9-499a-8792-27ae6ac42fb3","6/11/2026, 4:29:26 PM","1","10","5","5","3","8.666666666666668","Academic | Not Math/Science | Speech to Text","","Speech to Text","The conversation is an academic session focused on English language learning with speech-to-text input. The bot provides accurate, helpful, and contextually appropriate responses without any failures or issues. User sentiment is neutral with no signs of frustration or dissatisfaction."
"6ad3b10b-abac-4e64-b3d1-dc6f1ccecb27","6/11/2026, 4:33:40 PM","1","3","5","5","3","8.666666666666668","Non-Academic","","","The conversation is a casual chat about the user's favorite subject and preferences, with no academic content or requests. The bot responds appropriately without any errors or failures. There are no issues or failures to report."
"8d4f6e27-e9d2-41f7-80c8-ab413cf63d41","6/11/2026, 4:26:18 PM","30512398","9","5","5","3","8.666666666666668","Academic | Speech to Text","","Speech to Text","The bot correctly understood and answered the user's diverse academic queries without any failures or refusals. There were no technical or content issues, and the user did not express frustration or re-ask due to bot failure. The session is academic with speech-to-text usage, and the bot responses were appropriate and complete."
"c353c0dd-8b28-4c8c-98a0-e88985391f27","6/11/2026, 4:08:04 PM","1","14","5","5","3","8.666666666666668","Academic | Not Math/Science | Image Upload | Speech to Text","","Image Upload | Speech to Text","The bot consistently provides relevant and accurate academic assistance across multiple subjects including math and English. It appropriately handles image input and speech-to-text queries without any evident failures or misunderstandings. The user does not express frustration or re-ask due to unresolved issues, indicating satisfactory resolution."
"e9f3312b-162b-439a-a992-7578f8bb6d40","6/11/2026, 3:45:18 PM","1","4","5","5","3","8.666666666666668","Academic | Image Upload","","Image Upload","The bot correctly solved the math problems and identified the chapter without any factual or procedural errors. The session included image uploads and specific resource references, but no bot failures or user dissatisfaction were evident. Overall, the conversation fully resolved the user's intents with accurate and reliable content."
"320afbdd-bbd4-48c2-9365-37ddffe6188b","6/11/2026, 4:31:30 PM","30535575","3","5","5","3","8.666666666666668","Academic | Image Upload","","Image Upload","The bot correctly understood and solved the user's math problem, providing detailed step-by-step explanations without any errors or context issues. The user asked for clarification and the bot responded helpfully, with no failures detected. The user sentiment is neutral with no explicit frustration or complaint."
"90fc2612-3769-4d36-beed-50664c197f9c","6/11/2026, 4:26:54 PM","1","4","5","5","3","8.666666666666668","Academic | Not Math/Science | Image Upload","","Image Upload","The bot correctly addresses the user's academic English grammar questions with accurate explanations and no evident failures. The session includes image uploads and focuses on singular to plural noun conversion, fitting academic and subject tags. There are no detected bot failures or user dissatisfaction, so all axes are rated high except user sentiment which is neutral due to no explicit positive or negative feedback."
"3a020d8d-90ba-4af3-8c53-cef59b3321a3","6/11/2026, 4:21:32 PM","1","5","5","5","3","8.666666666666668","Academic","","","The bot correctly understood and answered the user's questions about science topics, including clarifying different meanings of 'periods' and explaining menstruation sensitively. There are no technical or content failures, and the user did not express frustration or dissatisfaction. The conversation is academic with no modality or flow markers present."
"3998de05-d664-4a7a-bf25-423fc2b84054","6/11/2026, 4:30:29 PM","1","5","5","5","3","8.666666666666668","Non-Academic","","","The conversation is a non-academic chat where the user requests photos and language changes, and the bot responds appropriately without failures. There are no academic or modality tags triggered, and no bot failures are present. The user sentiment is neutral with no explicit positive or negative feedback."
"e2ce1cb7-42bc-4488-a06d-1cda63138299","6/11/2026, 9:58:04 AM","1","26","5","5","3","8.666666666666668","Non-Academic | Speech to Text","","Speech to Text","The conversation is primarily casual and non-academic, focusing on personal chat and game-related queries. The bot responds appropriately without any critical or moderate failures, maintaining context and providing relevant answers. There are no indications of user frustration or repeated corrections requiring failure tags."
"e0e87dd3-7879-43cd-87a8-f249cbf59a0c","6/11/2026, 4:20:58 PM","1","6","5","5","3","8.666666666666668","Non-Academic","","","The session is a casual language learning chat without academic or curriculum focus, with no bot failures or issues detected. The bot responds appropriately and politely throughout, and the user does not express frustration or corrections. Overall, the conversation is smooth and successful."
"9d029922-c3b7-407e-8785-48b3a2de79ae","6/11/2026, 3:39:26 PM","1","17","5","5","3","8.666666666666668","Academic | Not Math/Science","","","The conversation is an academic session focused on English study help with no evidence of bot failures or user dissatisfaction. The bot consistently asks for clarifications when user input is unclear and provides relevant study advice. There are no slotfills, image uploads, or other modality tags, and the user sentiment is neutral without explicit frustration or complaint."
"30e12f75-c50d-426e-926b-fae785967acf","6/11/2026, 4:09:23 PM","1","7","5","5","3","8.666666666666668","Academic | Not Math/Science | Image Upload | Speech to Text | Blurry / Unclear Image","","Image Upload | Speech to Text","The session is an academic conversation involving a math worksheet image and a biology-related question. The bot correctly handled the blurry image by solving the readable part and answered the biology question accurately. There are no detected failures or issues in the bot's responses."
"35504900-e3b2-40c1-a087-4d880220f987","6/11/2026, 3:47:13 PM","1","9","5","5","3","8.666666666666668","Academic | Image Upload | Speech to Text","","Image Upload | Speech to Text","The bot provided accurate and complete answers to the user's math questions and handled the image upload appropriately without any failures. There were no issues with context, correctness, or unwanted template pushes. User sentiment is neutral as there was no explicit positive or negative feedback."
"f14e5820-7262-44a6-957e-5c2b93dfbe36","6/11/2026, 4:30:38 PM","1","3","5","5","3","8.666666666666668","Academic | Not Math/Science | Specific Named Resource","","Specific Named Resource","The bot correctly understood and fulfilled the user's requests for notes on specific parts of chapter 1 in class 11 business studies without any errors or failures. There were no issues with context handling, incorrect answers, or unwanted template pushes. The user re-asked for a different part of the chapter, which is normal and not a failure."
"0c238611-4e19-4156-a73c-f9d3e7309aec","6/11/2026, 2:25:40 PM","30516472","6","5","5","3","8.666666666666668","Academic | Not Math/Science","","","The bot provided accurate, complete, and relevant answers to all user queries without any failures or misunderstandings. There were no technical or content reliability issues, and the user did not express frustration or re-ask due to bot errors. The session is a straightforward academic conversation about history, so the scores reflect full resolution and reliability with neutral user sentiment."
"e28fdb70-2324-4849-af40-d1063edb4fbd","6/11/2026, 4:29:09 PM","1","5","5","5","3","8.666666666666668","Academic | Speech to Text","","Speech to Text","The bot correctly answered all user queries with accurate mathematical explanations and examples, resolving the user's intent fully. There were no technical or content failures detected. The user did rephrase questions but did not show explicit frustration or correction ignored, so user sentiment is neutral."
"65fb3169-9864-4ea6-9d79-d935614d4fc9","6/11/2026, 4:30:19 PM","1","3","5","5","3","8.666666666666668","Non-Academic","","","The conversation is a casual, non-academic discussion about the Santali language and phrase meanings without any bot failures or misunderstandings. The bot provides accurate and relevant information, and the user does not express dissatisfaction or re-ask. Therefore, the session is categorized as Non-Academic with no issues."
"e316838f-5a17-47f5-9980-4aa8f545000b","6/11/2026, 4:10:26 PM","1","5","5","5","3","8.666666666666668","Academic | Speech to Text","","Speech to Text","The bot provided accurate, complete, and relevant answers to all user queries without any failures or misunderstandings. The session is academic with speech-to-text input, and there are no detected issues or user dissatisfaction. Overall, the conversation meets the user's needs effectively."
"facb0242-ec2c-480a-aae7-4e252a4a5200","6/11/2026, 4:28:14 PM","1","3","5","5","3","8.666666666666668","Non-Academic | Speech to Text","","Speech to Text","The conversation is non-academic, focusing on personal advice and casual interaction with no academic content or failures. The bot answers all user queries appropriately without any errors or failures. The user sentiment is neutral with no signs of frustration or dissatisfaction."
"de56f892-5cbe-4b30-8578-b9b364d89b8b","6/11/2026, 4:27:11 PM","1","4","5","5","3","8.666666666666668","Non-Academic | Speech to Text","","Speech to Text","The conversation is clearly non-academic, focusing on gaming-related queries and the bot appropriately refuses to assist with hacks or cheats. There are no bot failures or issues detected, and the bot responses are consistent and complete. User sentiment is neutral with no explicit frustration or praise."
"29325d75-fbbd-437b-b7dc-b777682f5e8d","6/11/2026, 4:15:36 PM","1","9","5","5","3","8.666666666666668","Non-Academic | Speech to Text","","Speech to Text","The conversation is a friendly, casual interaction focused on art, crafts, and a memory game, without academic content or failures. The bot responds appropriately and there are no errors or ignored corrections. User sentiment is neutral with no explicit positive or negative feedback."
"2d4a04eb-a9ac-4253-92df-9b4e7af44963","6/11/2026, 4:25:51 PM","1","3","5","5","3","8.666666666666668","Academic | Not Math/Science | Image Upload","","","The bot responded appropriately to the user's academic request about national symbols and gave detailed instructions for the chart paper and drawing. There were no failures or misunderstandings, and the bot handled the image upload turn correctly. User sentiment is neutral with no signs of frustration or re-asking."
"f1a2ad42-0b3e-45b4-b0f5-393f9b0d8168","6/11/2026, 11:32:45 AM","1","3","5","5","3","8.666666666666668","Academic | Image Upload","","Image Upload","The bot correctly answered the user's academic queries involving elements, compounds, and unit conversions based on the uploaded images without any failures. There were no issues with context handling, incorrect answers, or unwanted template pushes. The user did not express frustration or re-ask due to unsatisfactory answers."
"981774a2-71f9-4d7b-adf7-6ec447e8ef06","6/11/2026, 4:27:22 PM","1","5","5","5","3","8.666666666666668","Academic","","","The bot provided accurate, relevant, and complete academic explanations and advice throughout the conversation without any failures. There were no indications of user frustration or repeated re-asks due to bot errors. The session is fully academic with no modality or failure issues."
"203dc679-89a2-4d69-b8b7-2f45dbe4a9ec","6/11/2026, 4:29:18 PM","1","3","5","5","3","8.666666666666668","Non-Academic | Speech to Text","","Speech to Text","The session is a casual, non-academic chat about the user's interests with no academic content or failures. The bot responds appropriately and uses speech-to-text modality. There are no technical or content issues, and the user sentiment is neutral."
"633598df-e1c9-43de-a78e-cfa8043dd70e","6/11/2026, 4:26:07 PM","1","7","5","5","3","8.666666666666668","Non-Academic | Speech to Text","","Speech to Text","The conversation is a casual, multilingual chat with personal and emotional content, not academic in nature. The bot responds appropriately without any failures or misunderstandings, and no structured slotfill or image upload is present. User sentiment is neutral with no explicit positive or negative feedback."
"c4e972bb-d70b-46d9-9cf8-87bb18cda8b6","6/11/2026, 4:19:24 PM","1","10","5","5","3","8.666666666666668","Non-Academic | Speech to Text","","Speech to Text","The conversation is primarily casual and non-academic, involving personal chat and roleplay without academic questions. The bot responded appropriately without any failures or misunderstandings, and no slotfill or image upload occurred. User sentiment is neutral with no explicit positive or negative feedback."
"546eef62-9a9f-40c9-a6d4-e7aa147c4f87","6/11/2026, 4:27:28 PM","1","4","5","5","3","8.666666666666668","Academic | Not Math/Science | Speech to Text","","Speech to Text","The bot correctly understood and responded to the user's academic SST homework request with detailed, relevant content. There are no evident failures or misunderstandings in the conversation. The user did not express explicit satisfaction or dissatisfaction, so user sentiment is neutral."
"c875efad-11d7-4458-ba0e-9db3a40add05","6/11/2026, 2:19:49 PM","1","8","5","5","3","8.666666666666668","Academic | Not Math/Science | Image Upload","","Image Upload","The bot consistently provides accurate and relevant answers to the user's academic English questions, including reading comprehension and grammar. The session includes multiple image uploads which the bot processes well without failures. There are no detected bot failures or user dissatisfaction, so the scores reflect a fully successful academic tutoring session."
"05a61323-26ca-4be8-98b8-4da357983fbb","6/11/2026, 4:27:55 PM","1","3","5","5","3","8.666666666666668","Academic | Class 5 and Below CBSE | Not Math/Science | Speech to Text","","Speech to Text","The bot correctly understood and addressed the user's academic requests for class 7 English essay ideas and a study timetable. There are no evident failures or mismatches in the conversation. The user did not express explicit sentiment, so a neutral score is given for user sentiment."
"396c2733-b1eb-4605-846d-10d5e1438f5c","6/11/2026, 11:47:36 AM","30170468","15","5","5","3","8.666666666666668","Non-Academic","","","The conversation is a non-academic session focused on general lifestyle and seasonal topics without any academic or curriculum-related content. The bot provides relevant, complete, and accurate information with no failures or issues detected. User sentiment is neutral with no explicit feedback or corrections."
"860bab70-1923-4438-b8a4-1a12df431265","6/11/2026, 4:07:25 PM","1","4","5","5","3","8.666666666666668","Academic | Not Math/Science","","","The bot provides relevant and accurate academic study advice and vocabulary explanations without any failures or misunderstandings. There are no technical or content issues, and the user does not express frustration or re-ask for corrections. The session is a straightforward academic help conversation focused on English and study skills."
"1a2a7eec-50ae-49f4-893f-c03be5db680d","6/11/2026, 4:20:41 PM","1","7","5","5","3","8.666666666666668","Academic","","","The bot correctly and clearly answered all user queries related to converting pounds to ounces and explaining formulas, including examples in Hindi and English. There are no detected failures or issues in the conversation. The user did not express explicit satisfaction or dissatisfaction, so user sentiment is neutral."
"6ebcadeb-e990-482f-912d-297128d90326","6/11/2026, 4:26:32 PM","1","4","5","5","3","8.666666666666668","Academic | Non-CBSE Board | Image Upload","","Image Upload","The bot correctly understands the user's grade and board context and provides a detailed, accurate explanation of the math notes from the uploaded image. There are no failures or misunderstandings, and the session is fully resolved. User sentiment is neutral as there is no explicit positive or negative feedback."
"058613a0-452c-48c1-b6eb-cb33ea2e23a6","6/11/2026, 4:22:00 PM","1","8","5","5","3","8.666666666666668","Academic","","","The bot correctly answered the division question and provided appropriate general knowledge quizzes, including harder questions on request. There were no failures or misunderstandings, and the user did not express frustration or correction. The session fully resolved the user's intents with accurate and relevant content."
"f2368805-3959-48cc-8c2c-1b0a9f3ff930","6/11/2026, 4:13:49 PM","1","6","5","5","3","8.666666666666668","Academic","","","The bot consistently provides accurate, clear, and detailed explanations tailored to the user's SSC board and language preferences without any technical or contextual failures. There are no evidence of bot failures or user frustration, though the user does not explicitly express gratitude or positive sentiment to warrant a higher user sentiment score."
"3541195f-37f6-4dd2-b840-457cfa3b8af6","6/11/2026, 4:15:35 PM","1","8","5","5","3","8.666666666666668","Academic | Class 5 and Below CBSE | Not Math/Science","","","The conversation is an academic English practice session for a class 5 student. The bot provides relevant, accurate, and polite responses without any failures or misunderstandings. The user does not express frustration or dissatisfaction, so user sentiment is neutral."
"46f5f186-65e7-4208-83c3-0f9ec968707a","6/11/2026, 4:25:06 PM","1","4","5","5","3","8.666666666666668","Academic","","","The bot correctly answered all user questions without any failures or misunderstandings. There were no indications of user frustration or repeated re-asks due to incorrect or incomplete answers. The session is fully academic with no modality or flow tags present."
"09712524-0b3d-4bed-9047-43c7fe2f41aa","6/11/2026, 4:22:33 PM","1","5","5","5","3","8.666666666666668","Academic","","","The bot successfully understood and addressed the user's questions about 3x3 matrices and the magic square concept with clear explanations and examples. There are no evident failures or misunderstandings, and the user did not express dissatisfaction or re-ask due to bot errors. The conversation is fully academic and well-handled."
"dc307a4a-6676-4c0e-9c01-0515e7d23b27","6/11/2026, 4:09:50 PM","1","11","5","5","3","8.666666666666668","Academic","","","The bot provided accurate, clear, and complete answers to the user's academic questions and offered relevant practice questions as requested. There were no technical or content failures, and the user engaged positively without signs of frustration or repeated re-asks. Overall, the session fully resolved the user's intents with reliable content."
"21a8903e-4b2e-492c-b7d8-d181709dd62d","6/11/2026, 4:10:38 PM","1","12","5","5","3","8.666666666666668","Non-Academic","","","The bot consistently refuses to engage in inappropriate or personal romantic content and redirects the user to trusted adults, maintaining safety and appropriateness. Later, the bot provides helpful and accurate information about periods, fully resolving the user's intent without any technical or content failures. The user sentiment is neutral with no explicit frustration or complaint."
"171dad39-164e-4a73-82dc-89ba66985985","6/11/2026, 4:22:58 PM","1","3","5","5","3","8.666666666666668","Academic | Non-CBSE Board","","","The bot correctly understood and fulfilled the user's requests by generating appropriate exam papers and practice questions for class 3, including an Olympiad paper for ICSO. There are no detected failures or mismatches, and the session fully resolves the user's intent. User sentiment is neutral as there is no explicit positive or negative feedback."
"335ba10c-9025-4f0b-a383-c1a4fd7e1f7f","6/11/2026, 4:06:41 PM","1","4","5","5","3","8.666666666666668","Academic | Class 5 and Below CBSE | Not Math/Science | Speech to Text","","Speech to Text","The bot fully addresses the user's requests for multiplication tables and English learning without any errors or failures. The session is coherent and complete with no evidence of bot failures or user dissatisfaction. The user sentiment is neutral with no explicit positive or negative feedback."
"117fcd73-3b2a-4c8a-abb7-38b41058f9a6","6/11/2026, 4:07:57 PM","1","5","5","5","3","8.666666666666668","Academic | Image Upload","","Image Upload","The bot correctly answered the user's questions about HCF with accurate explanations and handled the image upload appropriately. There are no detected failures or issues in the conversation. User sentiment is neutral with no explicit positive or negative feedback."
"d97ba032-bcb1-4e3e-8a6e-bd6bee6fa32a","6/11/2026, 4:15:47 PM","1","7","5","5","3","8.666666666666668","Academic | Not Math/Science | Slotfill","","","The conversation is a well-executed academic practice session involving math and English questions using slotfill templates. There are no bot failures or user complaints, and the bot correctly responds to user inputs and corrections. User sentiment is neutral with no explicit positive or negative feedback."
"70f89541-3505-4c60-99c9-6a5fc9b540a6","6/11/2026, 11:34:53 AM","30034984","3","5","5","3","8.666666666666668","Academic","","","The bot provided accurate, complete, and relevant answers to the user's academic questions without any failures or misunderstandings. There were no technical or content issues, and the user sentiment appears neutral with no signs of frustration or dissatisfaction."
"6c5725fd-08d6-424b-9899-3946a2df3831","6/11/2026, 3:43:58 PM","1","15","5","5","3","8.666666666666668","Non-Academic | Speech to Text","","Speech to Text","The conversation is clearly non-academic, focused on product price inquiries rather than school subjects. The bot consistently provides relevant, informative answers without any failures or misunderstandings. There are no evidence of bot failures or user dissatisfaction."
"1b5496b1-9917-4f36-a170-6b86bfcf9427","6/11/2026, 4:23:10 PM","1","4","5","5","3","8.666666666666668","Academic | Not Math/Science | Image Upload | Blurry / Unclear Image | Specific Named Resource","","Image Upload | Specific Named Resource","The bot correctly handled the user's requests by asking for necessary clarifications due to unclear images and ultimately provided a clear, accurate explanation of the theme for the specified chapter. There were no technical or content failures, and the session fully resolved the user's intent. The user rephrased but did not express frustration or rejection, so user sentiment is neutral."
"7fe86e5a-20a3-41cb-86db-0e0e55cf994a","6/11/2026, 3:38:59 PM","1","5","5","5","3","8.666666666666668","Academic | Not Math/Science","","","The bot provided accurate and complete answers to the user's biology questions without any failures or misunderstandings. There were no technical or content issues, and the user did not express frustration or re-ask questions. The session is a straightforward academic biology Q&A with no modality or flow markers."
"673f797e-962f-4769-a73f-ef30132ca146","6/11/2026, 3:44:47 PM","1","18","5","5","3","8.666666666666668","Non-Academic","","","The session is a non-academic casual conversation focused on personal and emotional interaction with no academic content or requests. The bot consistently responds appropriately without any technical or content failures, and the user does not express frustration or dissatisfaction. Therefore, the session scores high on goal resolution and technical reliability, with neutral user sentiment."
"03264aad-9893-41e7-9456-6b8e3f730626","6/11/2026, 4:16:32 PM","1","6","5","5","3","8.666666666666668","Academic","","","The bot provides accurate, step-by-step math help tailored to the user's stated difficulties without any failures or misunderstandings. There are no technical or content errors, and the user does not express frustration or correction. Overall, the session fully resolves the user's intent with reliable content and neutral sentiment."
"09aa566a-6961-476b-bda8-d9be6607cc26","6/11/2026, 1:13:56 AM","2","6","5","5","3","8.666666666666668","Academic | Not Math/Science | Speech to Text","","Speech to Text","The conversation is an academic session focused on school subjects SST and Hindi, with a speech-to-text input present. The bot responded appropriately without any failures or misunderstandings. There are no detected issues or user dissatisfaction."
"de8192a7-efe7-4abd-bce5-446acfe86979","6/11/2026, 4:10:51 PM","1","20","5","5","3","8.666666666666668","Non-Academic","","","The conversation is a friendly, non-academic chat with no evidence of bot failures or user dissatisfaction. The bot responds appropriately to the user's casual and personal questions without any technical or content issues."
"b45334f2-e926-4501-9641-2ba6f881feba","6/11/2026, 12:42:14 PM","30404615","7","5","5","3","8.666666666666668","Academic | Not Math/Science | Speech to Text","","Speech to Text","The bot consistently and accurately responded to the user's academic essay requests in Hindi without any errors or failures. There were no indications of context loss, incorrect answers, or unwanted template pushes. User sentiment is neutral as there is no explicit positive or negative feedback."
"ba4fbc07-1451-4a0e-abf4-272bf6fe6dc6","6/11/2026, 3:51:27 PM","1","3","5","5","3","8.666666666666668","Academic","","","The bot correctly answered all user questions about addition and subtraction properties without any failures or misunderstandings. The conversation is straightforward academic content with no evidence of user frustration or bot errors."
"93de687b-954a-4022-9fe1-4cfe957816df","6/11/2026, 3:21:21 PM","1","9","5","5","3","8.666666666666668","Academic | Not Math/Science","","","The bot provided accurate and relevant academic content across multiple subjects without any failures or misunderstandings. There were no slotfills, image uploads, or board/class mismatches, and the user did not express frustration or re-ask due to bot errors. Overall, the session fully resolved the user's intents with reliable content."
"dcd75b59-c6f7-4091-906d-c23d94e0465f","6/11/2026, 4:23:12 PM","1","4","5","5","3","8.666666666666668","Academic | Not Math/Science","","","The conversation is clearly academic with a focus on English language learning. The bot responds appropriately without any failures or misunderstandings. There are no evidence of bot failures or user dissatisfaction."
"e8193850-114b-4f85-a177-0ed94b958175","6/11/2026, 4:17:45 PM","1","8","5","5","3","8.666666666666668","Non-Academic | Speech to Text","","Speech to Text","The conversation is a non-academic session focused on playful rhymes and games with no evidence of bot failures or misunderstandings. The bot responded appropriately and adapted to the user's language preference without any errors or ignored corrections. User sentiment is neutral with no signs of frustration or dissatisfaction."
"64808150-b9d4-4a9b-bfb9-7c603d78a11d","6/11/2026, 4:22:11 PM","1","3","5","5","3","8.666666666666668","Academic | Not Math/Science","","","The bot correctly and fully answered the user's questions about the difference between 'then' and 'than' and the English translation of 'jab'. There are no technical or content failures, and the user did not express frustration or re-ask due to failure. The session is academic and language-focused, with no modality or failure tags."
"c92b82be-3365-4162-a975-bea9146ccca1","6/11/2026, 4:12:48 PM","1","6","5","5","3","8.666666666666668","Academic | Specific Named Resource","","Specific Named Resource","The bot provides detailed, accurate, and comprehensive academic content aligned with the user's requests about Class 9 NCERT chapter 2 on cells. There are no evident failures or misunderstandings in the conversation. User sentiment is neutral with no explicit positive or negative feedback."
"17df9878-18aa-493a-b837-0adff5aa4b85","6/11/2026, 4:19:58 PM","1","4","5","5","3","8.666666666666668","Non-Academic | Speech to Text","","Speech to Text","The conversation is a non-academic chat focused on relaxation and sleep advice, with no academic content or failures. The bot responds appropriately and there are no technical or content issues. User sentiment is neutral with no explicit positive or negative feedback."
"77d5925b-c0e8-4feb-b47d-813358922741","6/11/2026, 4:21:44 PM","1","3","5","5","3","8.666666666666668","Academic | Not Math/Science | Speech to Text","","Speech to Text","The bot correctly answered the user's academic questions without any failures or misunderstandings. The session involved speech-to-text input but no errors or issues were detected. User sentiment is neutral as there was no explicit positive or negative feedback."
"b7eb6e10-d471-4680-b41a-51d4b2c5e9b3","6/11/2026, 4:20:03 PM","1","4","5","5","3","8.666666666666668","Non-Academic","","","The session is a non-academic casual chat primarily in Hindi with no academic content or requests. The bot responds appropriately without any failures or misunderstandings. There are no issues or failures detected, so the session scores high on goal resolution and reliability, with neutral user sentiment."
"7fa56517-d965-4bfc-b1a8-376470c29a80","6/11/2026, 12:12:20 PM","30479013","15","5","5","3","8.666666666666668","Academic | Image Upload","","Image Upload","The bot correctly understood and answered the user's academic questions with no factual or procedural errors. It handled multiple image uploads appropriately and did not exhibit any context or correction failures. The user re-asked some questions but this was due to natural continuation rather than bot failure."
"213bda45-33b2-4973-87db-837d671343d0","6/11/2026, 4:19:46 PM","1","4","5","5","3","8.666666666666668","Academic | Class 5 and Below CBSE","","","The bot provided a clear and accurate explanation of converse, inverse, and contrapositive statements in response to a class 5 math help request. There were no failures or issues detected in the conversation. User sentiment is neutral as there is no explicit feedback or complaint."
"cb46091f-60c9-4982-8520-d225d906d19c","6/11/2026, 4:21:48 PM","1","3","5","5","3","8.666666666666668","Non-Academic","","","The session is a polite, casual chat about homework plans with no academic questions or requests. The bot responded appropriately without any failures or misunderstandings. There are no technical or content issues, and the user sentiment is neutral."
"306efe79-2ef6-45eb-992d-c21c74fe78ad","6/11/2026, 4:14:26 PM","1","10","5","5","3","8.666666666666668","Academic | Not Math/Science","","","The conversation is a clear academic session focused on English grammar and Punjabi language learning without any bot failures or misunderstandings. The bot consistently provides relevant, accurate explanations and does not exhibit any context loss or incorrect answers. User sentiment is neutral with no signs of frustration or dissatisfaction."
"1e7a5122-57f7-460a-8329-1a0a50aeae2e","6/11/2026, 4:08:20 PM","1","8","5","5","3","8.666666666666668","Academic | Speech to Text","","Speech to Text","The bot provided accurate, complete, and relevant answers to all user queries without any failures or issues. The session is academic with speech-to-text input but no evidence of any bot failure or user dissatisfaction. Therefore, the scores reflect full goal resolution and technical reliability with neutral user sentiment."
"b8db3154-b7f7-4380-87a3-cf6a99b49372","6/11/2026, 1:01:38 PM","30542305","31","4","4","5","8.666666666666668","Academic | Not Math/Science | Image Upload","","Image Upload","The bot provided mostly accurate and helpful academic assistance in Hindi language learning and math problem solving. There were no critical or moderate failures detected, and the user did not express frustration or correction ignored patterns. The session included image uploads but the bot handled them appropriately without errors."
"8cfd39fe-1014-4ddf-bb82-fdecc14fca25","6/11/2026, 9:48:39 AM","1","13","5","5","3","8.666666666666668","Academic","","","The bot successfully provides detailed and relevant academic content about science formulas and a windmill project, fully addressing the user's academic queries. The later turns involve casual and playful user inputs with the bot maintaining polite and appropriate responses, without any technical or content failures. User sentiment is neutral with no explicit frustration or complaint."
"aef37565-1219-48d1-bf0d-61f69f46605d","6/11/2026, 3:47:48 PM","1","21","5","5","3","8.666666666666668","Non-Academic | Speech to Text","","Speech to Text","The conversation is a casual, personal chat without academic content or failures. The bot responds appropriately and there are no technical or content issues. User sentiment is neutral with no signs of frustration or complaint."
"ac3487a5-554c-4283-a873-e4360d33d7cc","6/11/2026, 4:18:33 PM","1","3","5","5","3","8.666666666666668","Non-Academic","","","The conversation is a general knowledge Q&A about the meaning of 'pm' and obesity, which is non-academic in nature. The bot provides clear, correct, and concise answers without any failures or misunderstandings. There are no user complaints or repeated re-asks indicating dissatisfaction."
"e7c6c221-76dc-42a1-a3b8-a120bb39d29a","6/11/2026, 3:56:57 PM","1","6","5","5","3","8.666666666666668","Academic | Not Math/Science | Speech to Text","","Speech to Text","The bot consistently provides relevant, empathetic, and detailed academic support for the user's English reading difficulties without any evident failures. There are no issues of context loss, incorrect answers, or unwanted template pushes. The user does re-ask for clarification once, indicating some need for simplification, but the bot responds appropriately."
"66eab1f7-4a6d-4aef-95e8-72a8e26a7df6","6/11/2026, 4:16:09 PM","1","5","5","5","3","8.666666666666668","Non-Academic | Speech to Text","","Speech to Text","The bot correctly answered the user's questions and handled offensive language appropriately without any failures. The session is clearly non-academic with speech-to-text modality, and there are no technical or content issues detected."
"a87f1f7a-5186-4443-947d-5caf592c54f6","6/11/2026, 4:16:10 PM","30457637","5","5","5","3","8.666666666666668","Academic | Class 5 and Below CBSE | Not Math/Science","","","The conversation fully resolves the user's request for English practice questions for class 4, providing detailed questions and sample answers without any bot failures. There are no technical or content issues, and the user did not express dissatisfaction or re-ask. The session is clearly academic with multiple relevant category tags applied."
"b8cb5559-8d84-4ccf-8a28-e7f6e4bb36cd","6/11/2026, 4:17:12 PM","1","6","5","5","3","8.666666666666668","Academic | Speech to Text","","Speech to Text","The conversation is an academic math practice session with no detected bot failures. The bot correctly provides practice questions and explanations, and the user accepts the flow without corrections or complaints. The user sentiment is neutral with no explicit positive or negative feedback."
"d07ce4d8-e454-4096-b8e5-d496e698f622","6/11/2026, 3:50:01 PM","1","5","5","5","3","8.666666666666668","Academic | Not Math/Science | Speech to Text","","Speech to Text","The conversation is an academic session focused on English language learning with speech-to-text input. The bot provides relevant and accurate responses without any failures or issues. There are no indications of user frustration or bot errors."
"e98a55dc-37a7-47fd-82f7-b314052da52a","6/11/2026, 2:39:56 PM","1","5","5","5","3","8.666666666666668","Academic | Not Math/Science","","","The conversation is an academic session focused on English language practice with no bot failures or technical issues. The bot responds appropriately to user inputs and there are no indications of user frustration or repeated re-asks. The session fully resolves the user's intent with reliable content."
"1773652f-8744-4d28-84b9-04818d632c12","6/11/2026, 4:12:32 PM","1","5","5","5","3","8.666666666666668","Academic | Not Math/Science | Image Upload | Speech to Text | Slotfill | Specific Named Resource","","Image Upload | Speech to Text | Specific Named Resource","The bot correctly understood and addressed the user's requests for summaries, important points, practice questions, and answers related to the named chapter. The session included image uploads and speech-to-text inputs, and the bot used slotfill templates appropriately without any failures. There are no detected issues or failures in the conversation."
"ebc4b9c6-9ef1-4304-bf74-83ae97469145","6/11/2026, 4:14:50 PM","1","4","5","5","3","8.666666666666668","Academic | Not Math/Science | Speech to Text","","Speech to Text","The bot correctly understood and responded to the user's requests for English writing models using speech-to-text input. There are no evident failures or issues in context handling, answer correctness, or template misuse. The user did not express frustration or corrections, so user sentiment is neutral."
